time,gFx,gFy,gFz,TgF
25.778000,0.8631,-0.2049,0.4905,1.014
25.779000,0.8587,-0.2041,0.4898,1.009
25.782000,0.8507,-0.2031,0.4888,1.002
25.784000,0.8419,-0.2027,0.4871,0.994
25.786000,0.8304,-0.2029,0.4874,0.984
25.789000,0.8162,-0.2029,0.4854,0.971
25.791000,0.8001,-0.2034,0.4859,0.958
25.800000,0.7850,-0.2036,0.4864,0.946
25.801000,0.7694,-0.2051,0.4859,0.933
25.802000,0.7535,-0.2046,0.4864,0.920
25.810000,0.7357,-0.2066,0.4837,0.904
25.811000,0.7200,-0.2078,0.4803,0.890
25.813000,0.7034,-0.2102,0.4783,0.876
25.813000,0.6885,-0.2139,0.4729,0.862
25.814000,0.6768,-0.2176,0.4676,0.851
25.815000,0.6661,-0.2229,0.4627,0.841
25.816000,0.6561,-0.2254,0.4561,0.830
25.817000,0.6487,-0.2302,0.4522,0.824
25.820000,0.6412,-0.2354,0.4507,0.818
25.824000,0.6348,-0.2400,0.4515,0.815
25.827000,0.6287,-0.2437,0.4505,0.811
25.828000,0.6226,-0.2483,0.4527,0.809
25.829000,0.6175,-0.2517,0.4539,0.807
25.832000,0.6114,-0.2566,0.4561,0.805
25.833000,0.6085,-0.2647,0.4571,0.806
25.836000,0.6053,-0.2710,0.4617,0.808
25.838000,0.6033,-0.2774,0.4688,0.813
25.841000,0.6011,-0.2847,0.4754,0.818
25.845000,0.6038,-0.2903,0.4830,0.826
25.846000,0.6053,-0.2954,0.4896,0.833
25.848000,0.6085,-0.3023,0.4937,0.840
25.850000,0.6124,-0.3076,0.5027,0.850
25.852000,0.6175,-0.3113,0.5093,0.859
25.855000,0.6216,-0.3167,0.5157,0.868
25.857000,0.6277,-0.3233,0.5232,0.879
25.862000,0.6324,-0.3269,0.5259,0.885
25.863000,0.6370,-0.3318,0.5291,0.892
25.864000,0.6409,-0.3338,0.5298,0.896
25.866000,0.6451,-0.3340,0.5308,0.900
25.869000,0.6495,-0.3343,0.5318,0.904
25.871000,0.6546,-0.3352,0.5298,0.906
25.874000,0.6600,-0.3355,0.5303,0.911
25.878000,0.6646,-0.3350,0.5274,0.912
25.879000,0.6697,-0.3338,0.5247,0.914
25.881000,0.6749,-0.3330,0.5228,0.916
25.883000,0.6800,-0.3340,0.5215,0.920
25.886000,0.6856,-0.3338,0.5162,0.921
25.888000,0.6883,-0.3355,0.5132,0.922
25.890000,0.6937,-0.3350,0.5098,0.924
25.902000,0.6961,-0.3345,0.5076,0.924
25.904000,0.6990,-0.3348,0.5069,0.926
25.904000,0.7015,-0.3348,0.5076,0.928
25.905000,0.7042,-0.3330,0.5096,0.931
25.906000,0.7066,-0.3333,0.5110,0.934
25.921000,0.7083,-0.3343,0.5098,0.935
25.922000,0.7100,-0.3352,0.5110,0.937
25.923000,0.7120,-0.3382,0.5118,0.940
25.923000,0.7113,-0.3411,0.5137,0.941
25.924000,0.7127,-0.3443,0.5159,0.945
25.925000,0.7139,-0.3433,0.5189,0.947
25.925000,0.7135,-0.3472,0.5257,0.952
25.926000,0.7137,-0.3504,0.5298,0.955
25.927000,0.7144,-0.3543,0.5352,0.960
25.927000,0.7135,-0.3584,0.5398,0.964
25.928000,0.7142,-0.3619,0.5467,0.969
25.931000,0.7125,-0.3650,0.5511,0.972
25.933000,0.7152,-0.3680,0.5552,0.977
25.935000,0.7154,-0.3714,0.5587,0.981
25.937000,0.7154,-0.3775,0.5608,0.984
25.947000,0.7159,-0.3789,0.5604,0.985
25.948000,0.7166,-0.3838,0.5604,0.987
25.948000,0.7178,-0.3863,0.5584,0.988
25.950000,0.7188,-0.3885,0.5608,0.991
25.950000,0.7218,-0.3919,0.5608,0.995
25.952000,0.7259,-0.3951,0.5567,0.996
25.955000,0.7286,-0.3968,0.5582,1.000
25.956000,0.7320,-0.3992,0.5552,1.002
25.958000,0.7345,-0.4012,0.5513,1.002
25.965000,0.7349,-0.4039,0.5499,1.003
25.966000,0.7364,-0.4048,0.5486,1.004
25.967000,0.7357,-0.4043,0.5479,1.002
25.968000,0.7347,-0.4048,0.5455,1.001
25.970000,0.7330,-0.4036,0.5455,0.999
25.973000,0.7315,-0.4039,0.5467,0.999
25.975000,0.7303,-0.3999,0.5484,0.997
25.979000,0.7291,-0.3977,0.5489,0.996
25.980000,0.7286,-0.3977,0.5518,0.997
25.982000,0.7244,-0.3963,0.5552,0.995
25.985000,0.7232,-0.3943,0.5587,0.995
25.987000,0.7220,-0.3907,0.5645,0.996
25.989000,0.7186,-0.3882,0.5677,0.995
25.992000,0.7174,-0.3875,0.5713,0.996
25.994000,0.7142,-0.3843,0.5762,0.995
26.003000,0.7098,-0.3831,0.5779,0.992
26.004000,0.7044,-0.3789,0.5809,0.989
26.005000,0.6990,-0.3789,0.5843,0.987
26.005000,0.6949,-0.3767,0.5836,0.983
26.006000,0.6878,-0.3743,0.5833,0.976
26.018000,0.6805,-0.3714,0.5818,0.969
26.019000,0.6737,-0.3684,0.5770,0.960
26.020000,0.6649,-0.3650,0.5694,0.948
26.020000,0.6597,-0.3623,0.5616,0.939
26.021000,0.6556,-0.3611,0.5516,0.930
26.021000,0.6527,-0.3589,0.5428,0.922
26.023000,0.6507,-0.3587,0.5359,0.916
26.024000,0.6512,-0.3567,0.5262,0.910
26.028000,0.6507,-0.3565,0.5198,0.906
26.029000,0.6517,-0.3599,0.5135,0.904
26.032000,0.6568,-0.3604,0.5079,0.905
26.034000,0.6595,-0.3636,0.5054,0.907
26.036000,0.6644,-0.3653,0.5018,0.909
26.039000,0.6717,-0.3687,0.4996,0.915
26.041000,0.6793,-0.3741,0.4983,0.922
26.045000,0.6871,-0.3772,0.4961,0.928
26.046000,0.6934,-0.3811,0.4971,0.934
26.048000,0.7032,-0.3850,0.4976,0.944
26.050000,0.7120,-0.3882,0.4976,0.951
26.053000,0.7232,-0.3916,0.5001,0.963
26.055000,0.7345,-0.3953,0.4986,0.972
26.057000,0.7467,-0.4009,0.4998,0.984
26.062000,0.7608,-0.4056,0.5010,0.997
26.063000,0.7738,-0.4109,0.4998,1.009
26.065000,0.7869,-0.4183,0.4986,1.021
26.068000,0.8014,-0.4253,0.4966,1.034
26.069000,0.8167,-0.4312,0.4952,1.048
26.072000,0.8304,-0.4349,0.4925,1.059
26.074000,0.8431,-0.4400,0.4898,1.070
26.078000,0.8558,-0.4402,0.4871,1.079
26.080000,0.8673,-0.4432,0.4825,1.087
26.082000,0.8805,-0.4456,0.4773,1.096
26.084000,0.8934,-0.4500,0.4744,1.107
26.087000,0.9051,-0.4529,0.4686,1.115
26.089000,0.9215,-0.4559,0.4615,1.127
26.091000,0.9356,-0.4607,0.4559,1.138
26.095000,0.9493,-0.4671,0.4498,1.150
26.096000,0.9676,-0.4747,0.4446,1.166
26.098000,0.9825,-0.4808,0.4400,1.179
26.102000,0.9967,-0.4878,0.4349,1.192
26.103000,1.0089,-0.4918,0.4319,1.203
26.106000,1.0167,-0.4986,0.4295,1.211
26.108000,1.0267,-0.5030,0.4307,1.222
26.111000,1.0360,-0.5064,0.4302,1.231
26.124000,1.0411,-0.5123,0.4353,1.239
26.125000,1.0477,-0.5154,0.4407,1.248
26.126000,1.0524,-0.5184,0.4478,1.256
26.127000,1.0528,-0.5206,0.4551,1.260
26.129000,1.0504,-0.5213,0.4642,1.261
26.130000,1.0499,-0.5201,0.4712,1.263
26.130000,1.0480,-0.5186,0.4764,1.263
26.131000,1.0438,-0.5181,0.4808,1.261
26.131000,1.0416,-0.5171,0.4832,1.259
26.146000,1.0392,-0.5164,0.4822,1.257
26.147000,1.0384,-0.5157,0.4800,1.255
26.147000,1.0377,-0.5162,0.4749,1.253
26.148000,1.0384,-0.5167,0.4708,1.252
26.149000,1.0409,-0.5210,0.4668,1.254
26.150000,1.0423,-0.5286,0.4649,1.258
26.150000,1.0455,-0.5347,0.4617,1.262
26.150000,1.0528,-0.5433,0.4590,1.271
26.152000,1.0594,-0.5530,0.4625,1.281
26.154000,1.0660,-0.5628,0.4668,1.293
26.157000,1.0736,-0.5718,0.4781,1.307
26.159000,1.0809,-0.5818,0.4896,1.322
26.162000,1.0851,-0.5914,0.4991,1.333
26.164000,1.0863,-0.5970,0.5149,1.342
26.166000,1.0831,-0.6036,0.5357,1.351
26.169000,1.0770,-0.6097,0.5543,1.356
26.172000,1.0655,-0.6153,0.5748,1.358
26.174000,1.0524,-0.6185,0.5955,1.358
26.201000,1.0358,-0.6187,0.6204,1.357
26.201000,1.0160,-0.6182,0.6448,1.353
26.202000,0.9962,-0.6143,0.6719,1.350
26.203000,0.9703,-0.6072,0.7010,1.342
26.204000,0.9437,-0.5967,0.7308,1.334
26.207000,0.9122,-0.5814,0.7623,1.323
26.212000,0.8775,-0.5662,0.7960,1.313
26.213000,0.8421,-0.5489,0.8275,1.302
26.214000,0.8050,-0.5284,0.8570,1.289
26.214000,0.7696,-0.5064,0.8829,1.276
26.214000,0.7349,-0.4878,0.9039,1.263
26.215000,0.7020,-0.4654,0.9232,1.250
26.215000,0.6734,-0.4422,0.9334,1.233
26.216000,0.6502,-0.4207,0.9371,1.216
26.216000,0.6321,-0.3977,0.9354,1.197
26.216000,0.6209,-0.3753,0.9237,1.175
26.217000,0.6131,-0.3548,0.9076,1.151
26.219000,0.6072,-0.3374,0.8829,1.123
26.220000,0.6026,-0.3240,0.8534,1.094
26.221000,0.6024,-0.3128,0.8211,1.065
26.223000,0.6048,-0.3033,0.7855,1.037
26.226000,0.6085,-0.2962,0.7496,1.010
26.228000,0.6148,-0.2915,0.7117,0.985
26.232000,0.6221,-0.2869,0.6776,0.964
26.233000,0.6312,-0.2840,0.6439,0.945
26.235000,0.6424,-0.2796,0.6092,0.928
26.237000,0.6536,-0.2771,0.5767,0.915
26.239000,0.6690,-0.2727,0.5408,0.902
26.242000,0.6859,-0.2691,0.5057,0.894
26.244000,0.7037,-0.2688,0.4732,0.890
26.256000,0.7232,-0.2657,0.4353,0.885
26.259000,0.7428,-0.2637,0.3948,0.882
26.259000,0.7625,-0.2632,0.3533,0.881
26.262000,0.7801,-0.2630,0.3091,0.879
26.263000,0.7984,-0.2642,0.2691,0.883
26.264000,0.8175,-0.2666,0.2300,0.890
26.266000,0.8348,-0.2664,0.1904,0.897
26.267000,0.8504,-0.2671,0.1543,0.905
26.270000,0.8639,-0.2674,0.1218,0.912
26.271000,0.8753,-0.2639,0.0925,0.919
26.272000,0.8875,-0.2627,0.0654,0.928
26.273000,0.9007,-0.2630,0.0442,0.939
26.278000,0.9161,-0.2632,0.0266,0.954
26.279000,0.9315,-0.2608,0.0154,0.967
26.280000,0.9466,-0.2593,0.0078,0.982
26.286000,0.9613,-0.2605,0.0022,0.996
26.287000,0.9767,-0.2622,-0.0012,1.011
26.287000,0.9916,-0.2632,0.0002,1.026
26.289000,1.0074,-0.2671,0.0034,1.042
26.292000,1.0204,-0.2713,0.0120,1.056
26.293000,1.0362,-0.2766,0.0232,1.073
26.300000,1.0502,-0.2771,0.0386,1.087
26.300000,1.0624,-0.2808,0.0559,1.100
26.302000,1.0724,-0.2810,0.0779,1.111
26.304000,1.0773,-0.2813,0.0977,1.118
26.307000,1.0814,-0.2813,0.1189,1.124
26.309000,1.0814,-0.2798,0.1389,1.126
26.310000,1.0768,-0.2771,0.1580,1.123
26.314000,1.0719,-0.2744,0.1756,1.120
26.316000,1.0626,-0.2718,0.1944,1.114
26.318000,1.0497,-0.2700,0.2124,1.104
26.320000,1.0367,-0.2649,0.2283,1.094
26.322000,1.0213,-0.2613,0.2456,1.082
26.325000,1.0069,-0.2605,0.2630,1.073
26.330000,0.9881,-0.2581,0.2801,1.059
26.332000,0.9681,-0.2586,0.2962,1.045
26.333000,0.9483,-0.2588,0.3142,1.032
26.334000,0.9237,-0.2605,0.3340,1.016
26.336000,0.8985,-0.2615,0.3526,1.000
26.339000,0.8736,-0.2647,0.3702,0.985
26.341000,0.8485,-0.2652,0.3868,0.969
26.344000,0.8228,-0.2676,0.4046,0.955
26.347000,0.7970,-0.2705,0.4234,0.942
26.349000,0.7706,-0.2749,0.4373,0.928
26.351000,0.7454,-0.2781,0.4524,0.915
26.353000,0.7247,-0.2830,0.4654,0.907
26.355000,0.7022,-0.2871,0.4771,0.896
26.357000,0.6812,-0.2893,0.4874,0.886
26.360000,0.6619,-0.2959,0.4927,0.877
26.364000,0.6429,-0.3018,0.5003,0.869
26.365000,0.6270,-0.3059,0.5069,0.862
26.367000,0.6111,-0.3116,0.5076,0.853
26.370000,0.5980,-0.3160,0.5096,0.847
26.372000,0.5860,-0.3211,0.5110,0.841
26.375000,0.5745,-0.3250,0.5098,0.834
26.376000,0.5665,-0.3286,0.5096,0.830
26.382000,0.5574,-0.3348,0.5069,0.824
26.384000,0.5501,-0.3387,0.5074,0.821
26.385000,0.5442,-0.3443,0.5027,0.817
26.386000,0.5396,-0.3477,0.5013,0.814
26.389000,0.5362,-0.3506,0.4988,0.812
26.391000,0.5367,-0.3545,0.4952,0.812
26.393000,0.5357,-0.3572,0.4932,0.811
26.401000,0.5379,-0.3619,0.4913,0.813
26.404000,0.5420,-0.3665,0.4918,0.819
26.405000,0.5435,-0.3697,0.4915,0.821
26.407000,0.5442,-0.3728,0.4910,0.822
26.409000,0.5499,-0.3770,0.4913,0.828
26.410000,0.5533,-0.3804,0.4922,0.833
26.413000,0.5557,-0.3811,0.4952,0.836
26.430000,0.5594,-0.3853,0.4974,0.842
26.431000,0.5643,-0.3855,0.5013,0.848
26.432000,0.5684,-0.3875,0.5047,0.853
26.434000,0.5726,-0.3902,0.5086,0.860
26.435000,0.5809,-0.3919,0.5145,0.869
26.436000,0.5889,-0.3929,0.5201,0.878
26.438000,0.5989,-0.3934,0.5254,0.889
26.440000,0.6097,-0.3931,0.5269,0.897
26.440000,0.6231,-0.3921,0.5308,0.908
26.441000,0.6365,-0.3931,0.5345,0.919
26.442000,0.6466,-0.3926,0.5364,0.927
26.443000,0.6570,-0.3907,0.5389,0.935
26.445000,0.6663,-0.3882,0.5413,0.942
26.447000,0.6746,-0.3877,0.5433,0.949
26.448000,0.6817,-0.3860,0.5420,0.953
26.449000,0.6895,-0.3841,0.5425,0.958
26.450000,0.6964,-0.3831,0.5423,0.962
26.459000,0.7022,-0.3782,0.5411,0.964
26.460000,0.7044,-0.3755,0.5416,0.965
26.461000,0.7061,-0.3719,0.5416,0.964
26.462000,0.7103,-0.3699,0.5401,0.966
26.474000,0.7139,-0.3665,0.5372,0.966
26.475000,0.7149,-0.3619,0.5347,0.963
26.475000,0.7171,-0.3589,0.5313,0.962
26.475000,0.7188,-0.3536,0.5267,0.959
26.476000,0.7191,-0.3521,0.5230,0.956
26.476000,0.7208,-0.3467,0.5169,0.952
26.477000,0.7213,-0.3433,0.5103,0.948
26.478000,0.7208,-0.3391,0.5008,0.941
26.481000,0.7220,-0.3365,0.4927,0.937
26.482000,0.7213,-0.3313,0.4859,0.931
26.485000,0.7213,-0.3311,0.4793,0.927
26.487000,0.7205,-0.3291,0.4720,0.922
26.490000,0.7174,-0.3260,0.4637,0.914
26.492000,0.7159,-0.3223,0.4559,0.908
26.494000,0.7130,-0.3196,0.4510,0.902
26.501000,0.7115,-0.3174,0.4451,0.897
26.501000,0.7130,-0.3142,0.4415,0.896
26.502000,0.7135,-0.3142,0.4351,0.893
26.505000,0.7147,-0.3116,0.4302,0.890
26.510000,0.7142,-0.3098,0.4253,0.887
26.511000,0.7147,-0.3084,0.4183,0.884
26.512000,0.7152,-0.3098,0.4102,0.881
26.514000,0.7166,-0.3076,0.4026,0.878
26.517000,0.7191,-0.3052,0.3948,0.875
26.519000,0.7188,-0.3037,0.3870,0.871
26.521000,0.7193,-0.3025,0.3787,0.867
26.523000,0.7205,-0.3003,0.3711,0.864
26.526000,0.7225,-0.2986,0.3648,0.863
26.528000,0.7222,-0.2942,0.3584,0.858
26.530000,0.7237,-0.2903,0.3531,0.856
26.533000,0.7261,-0.2867,0.3453,0.854
26.535000,0.7259,-0.2849,0.3389,0.850
26.537000,0.7296,-0.2832,0.3343,0.851
26.539000,0.7310,-0.2815,0.3291,0.850
26.542000,0.7325,-0.2771,0.3240,0.848
26.544000,0.7359,-0.2757,0.3221,0.849
26.547000,0.7388,-0.2754,0.3172,0.850
26.549000,0.7420,-0.2718,0.3135,0.850
26.552000,0.7447,-0.2708,0.3101,0.851
26.554000,0.7491,-0.2703,0.3069,0.853
26.556000,0.7513,-0.2696,0.3025,0.854
26.559000,0.7564,-0.2664,0.2991,0.856
26.561000,0.7574,-0.2637,0.2957,0.855
26.566000,0.7613,-0.2608,0.2923,0.856
26.567000,0.7638,-0.2581,0.2896,0.857
26.569000,0.7657,-0.2574,0.2881,0.858
26.570000,0.7689,-0.2520,0.2842,0.858
26.573000,0.7723,-0.2512,0.2830,0.860
26.575000,0.7755,-0.2488,0.2823,0.862
26.577000,0.7774,-0.2464,0.2832,0.863
26.582000,0.7816,-0.2456,0.2810,0.866
26.584000,0.7850,-0.2456,0.2793,0.869
26.585000,0.7923,-0.2459,0.2788,0.875
26.587000,0.7960,-0.2461,0.2769,0.878
26.590000,0.8033,-0.2466,0.2771,0.885
26.592000,0.8082,-0.2503,0.2779,0.891
26.594000,0.8128,-0.2515,0.2796,0.896
26.600000,0.8160,-0.2537,0.2798,0.899
26.602000,0.8206,-0.2527,0.2808,0.903
26.603000,0.8221,-0.2512,0.2835,0.905
26.604000,0.8231,-0.2522,0.2854,0.907
26.606000,0.8245,-0.2515,0.2903,0.910
26.609000,0.8255,-0.2500,0.2942,0.911
26.610000,0.8299,-0.2515,0.3023,0.918
26.627000,0.8333,-0.2488,0.3081,0.923
26.628000,0.8385,-0.2508,0.3167,0.931
26.630000,0.8438,-0.2490,0.3233,0.937
26.631000,0.8480,-0.2495,0.3318,0.944
26.631000,0.8541,-0.2500,0.3384,0.952
26.631000,0.8629,-0.2503,0.3455,0.963
26.632000,0.8707,-0.2505,0.3509,0.972
26.632000,0.8817,-0.2508,0.3594,0.985
26.651000,0.8875,-0.2530,0.3653,0.993
26.652000,0.8941,-0.2537,0.3731,1.002
26.652000,0.8988,-0.2547,0.3794,1.008
26.653000,0.9046,-0.2534,0.3836,1.015
26.654000,0.9085,-0.2542,0.3926,1.022
26.655000,0.9137,-0.2559,0.3977,1.029
26.655000,0.9181,-0.2571,0.4021,1.035
26.667000,0.9229,-0.2598,0.4041,1.040
26.668000,0.9261,-0.2617,0.4065,1.045
26.669000,0.9291,-0.2630,0.4104,1.049
26.670000,0.9347,-0.2652,0.4126,1.056
26.671000,0.9405,-0.2666,0.4156,1.062
26.672000,0.9449,-0.2691,0.4183,1.068
26.672000,0.9491,-0.2710,0.4227,1.074
26.673000,0.9532,-0.2720,0.4253,1.079
26.673000,0.9596,-0.2735,0.4302,1.087
26.674000,0.9647,-0.2771,0.4368,1.095
26.675000,0.9703,-0.2803,0.4415,1.102
26.675000,0.9789,-0.2840,0.4500,1.114
26.676000,0.9869,-0.2886,0.4561,1.125
26.679000,0.9960,-0.2925,0.4634,1.137
26.690000,1.0067,-0.2998,0.4646,1.149
26.691000,1.0099,-0.3094,0.4666,1.155
26.692000,1.0167,-0.3181,0.4676,1.163
26.693000,1.0238,-0.3282,0.4651,1.171
26.694000,1.0321,-0.3416,0.4659,1.183
26.694000,1.0397,-0.3567,0.4661,1.194
26.695000,1.0470,-0.3726,0.4656,1.205
26.706000,1.0553,-0.3887,0.4673,1.218
26.707000,1.0629,-0.4043,0.4715,1.231
26.707000,1.0699,-0.4195,0.4773,1.244
26.708000,1.0753,-0.4371,0.4874,1.259
26.709000,1.0821,-0.4522,0.4944,1.273
26.709000,1.0912,-0.4715,0.5047,1.291
26.712000,1.0951,-0.4859,0.5174,1.305
26.715000,1.0973,-0.4996,0.5325,1.318
26.716000,1.1000,-0.5132,0.5467,1.331
26.719000,1.1007,-0.5276,0.5623,1.344
26.722000,1.1009,-0.5408,0.5772,1.356
26.726000,1.0987,-0.5528,0.5901,1.364
26.727000,1.0965,-0.5635,0.6058,1.374
26.728000,1.0924,-0.5743,0.6216,1.382
26.733000,1.0885,-0.5850,0.6336,1.389
26.736000,1.0873,-0.5963,0.6483,1.399
26.736000,1.0853,-0.6058,0.6600,1.407
26.738000,1.0807,-0.6180,0.6697,1.414
26.740000,1.0782,-0.6280,0.6788,1.420
26.742000,1.0743,-0.6402,0.6866,1.427
26.745000,1.0714,-0.6495,0.6959,1.433
26.748000,1.0672,-0.6556,0.7037,1.437
26.750000,1.0629,-0.6646,0.7093,1.440
26.753000,1.0580,-0.6739,0.7159,1.444
26.755000,1.0533,-0.6795,0.7227,1.447
26.757000,1.0472,-0.6859,0.7296,1.449
26.760000,1.0414,-0.6907,0.7362,1.450
26.762000,1.0348,-0.6929,0.7447,1.451
26.766000,1.0270,-0.6944,0.7547,1.451
26.770000,1.0221,-0.6961,0.7640,1.454
26.771000,1.0128,-0.6927,0.7762,1.452
26.772000,1.0067,-0.6888,0.7889,1.453
26.777000,0.9960,-0.6824,0.8038,1.450
26.777000,0.9823,-0.6727,0.8175,1.444
26.778000,0.9654,-0.6580,0.8316,1.434
26.786000,0.9461,-0.6439,0.8492,1.425
26.787000,0.9264,-0.6277,0.8641,1.414
26.788000,0.9041,-0.6063,0.8785,1.399
26.790000,0.8805,-0.5833,0.8890,1.381
26.791000,0.8578,-0.5623,0.8963,1.362
26.793000,0.8380,-0.5362,0.9007,1.342
26.795000,0.8162,-0.5105,0.9022,1.319
26.809000,0.7967,-0.4883,0.9002,1.298
26.810000,0.7791,-0.4622,0.8910,1.271
26.811000,0.7608,-0.4383,0.8800,1.243
26.812000,0.7452,-0.4168,0.8656,1.216
26.812000,0.7315,-0.3948,0.8460,1.186
26.813000,0.7186,-0.3750,0.8204,1.153
26.837000,0.7069,-0.3597,0.7957,1.123
26.838000,0.6983,-0.3457,0.7662,1.093
26.839000,0.6954,-0.3323,0.7349,1.065
26.840000,0.6922,-0.3257,0.7037,1.039
26.840000,0.6915,-0.3199,0.6734,1.017
26.841000,0.6951,-0.3133,0.6422,0.997
26.842000,0.6988,-0.3094,0.6116,0.979
26.843000,0.7017,-0.3062,0.5848,0.963
26.844000,0.7049,-0.3052,0.5599,0.951
26.844000,0.7108,-0.3055,0.5355,0.941
26.845000,0.7169,-0.3045,0.5135,0.933
26.846000,0.7237,-0.3030,0.4920,0.926
26.847000,0.7308,-0.3059,0.4737,0.923
26.847000,0.7379,-0.3062,0.4541,0.919
26.848000,0.7445,-0.3106,0.4358,0.917
26.849000,0.7528,-0.3145,0.4187,0.917
26.852000,0.7596,-0.3179,0.4024,0.916
26.853000,0.7669,-0.3196,0.3846,0.916
26.854000,0.7742,-0.3221,0.3697,0.916
26.856000,0.7791,-0.3255,0.3557,0.916
26.858000,0.7850,-0.3274,0.3438,0.917
26.860000,0.7913,-0.3311,0.3323,0.920
26.863000,0.7974,-0.3338,0.3221,0.923
26.866000,0.8033,-0.3369,0.3133,0.926
26.868000,0.8109,-0.3406,0.3069,0.932
26.870000,0.8192,-0.3460,0.3013,0.939
26.873000,0.8250,-0.3494,0.3001,0.945
26.874000,0.8304,-0.3555,0.3015,0.952
26.877000,0.8372,-0.3592,0.3035,0.960
26.879000,0.8441,-0.3626,0.3067,0.968
26.882000,0.8485,-0.3658,0.3101,0.975
26.894000,0.8546,-0.3687,0.3174,0.983
26.895000,0.8600,-0.3709,0.3238,0.991
26.896000,0.8639,-0.3721,0.3318,0.997
26.896000,0.8658,-0.3719,0.3396,1.002
26.897000,0.8658,-0.3736,0.3467,1.005
26.898000,0.8651,-0.3726,0.3560,1.007
26.907000,0.8653,-0.3709,0.3682,1.011
26.909000,0.8641,-0.3702,0.3807,1.014
26.909000,0.8621,-0.3670,0.3914,1.015
26.910000,0.8575,-0.3645,0.4024,1.015
26.911000,0.8529,-0.3616,0.4158,1.015
26.911000,0.8480,-0.3604,0.4314,1.017
26.921000,0.8394,-0.3560,0.4449,1.015
26.922000,0.8324,-0.3516,0.4566,1.012
26.922000,0.8241,-0.3479,0.4686,1.010
26.923000,0.8158,-0.3423,0.4810,1.007
26.923000,0.8067,-0.3401,0.4930,1.005
26.924000,0.7979,-0.3352,0.5059,1.003
26.927000,0.7899,-0.3328,0.5196,1.002
26.929000,0.7816,-0.3289,0.5330,1.002
26.932000,0.7721,-0.3255,0.5469,1.001
26.934000,0.7657,-0.3225,0.5596,1.002
26.936000,0.7584,-0.3196,0.5728,1.003
26.938000,0.7493,-0.3169,0.5818,1.000
26.941000,0.7425,-0.3164,0.5921,1.001
26.943000,0.7352,-0.3152,0.5992,0.999
26.946000,0.7303,-0.3155,0.6055,1.000
26.950000,0.7254,-0.3157,0.6053,0.996
26.953000,0.7205,-0.3150,0.6038,0.991
26.953000,0.7169,-0.3145,0.5997,0.986
26.957000,0.7105,-0.3118,0.5931,0.977
26.959000,0.7044,-0.3118,0.5845,0.967
26.960000,0.6951,-0.3098,0.5721,0.952
26.963000,0.6878,-0.3084,0.5574,0.938
26.967000,0.6817,-0.3081,0.5442,0.925
26.969000,0.6744,-0.3094,0.5294,0.911
26.973000,0.6690,-0.3084,0.5132,0.898
26.974000,0.6646,-0.3081,0.4991,0.886
26.974000,0.6590,-0.3089,0.4883,0.876
26.977000,0.6561,-0.3106,0.4754,0.868
26.980000,0.6519,-0.3116,0.4656,0.860
26.982000,0.6522,-0.3133,0.4581,0.856
26.985000,0.6527,-0.3135,0.4512,0.853
26.987000,0.6527,-0.3140,0.4476,0.851
26.990000,0.6536,-0.3142,0.4410,0.849
26.992000,0.6568,-0.3155,0.4395,0.851
26.994000,0.6592,-0.3157,0.4390,0.853
26.996000,0.6617,-0.3172,0.4393,0.855
27.000000,0.6641,-0.3177,0.4383,0.857
27.002000,0.6673,-0.3189,0.4390,0.860
27.004000,0.6702,-0.3201,0.4383,0.862
27.006000,0.6707,-0.3240,0.4351,0.863
27.012000,0.6707,-0.3238,0.4324,0.861
27.016000,0.6700,-0.3230,0.4290,0.859
27.019000,0.6683,-0.3243,0.4261,0.856
27.021000,0.6644,-0.3238,0.4236,0.852
27.023000,0.6629,-0.3255,0.4200,0.850
27.024000,0.6612,-0.3250,0.4165,0.846
27.025000,0.6583,-0.3260,0.4151,0.844
27.026000,0.6605,-0.3267,0.4153,0.846
27.028000,0.6627,-0.3291,0.4158,0.849
27.029000,0.6632,-0.3345,0.4165,0.852
27.042000,0.6661,-0.3394,0.4200,0.857
27.043000,0.6675,-0.3418,0.4224,0.861
27.045000,0.6710,-0.3453,0.4236,0.865
27.046000,0.6727,-0.3479,0.4251,0.868
27.046000,0.6727,-0.3523,0.4258,0.871
27.046000,0.6710,-0.3545,0.4261,0.870
27.046000,0.6693,-0.3565,0.4288,0.871
27.054000,0.6658,-0.3560,0.4334,0.871
27.055000,0.6624,-0.3575,0.4353,0.870
27.055000,0.6614,-0.3589,0.4388,0.871
27.056000,0.6563,-0.3584,0.4402,0.868
27.056000,0.6527,-0.3594,0.4424,0.867
27.059000,0.6483,-0.3594,0.4436,0.864
27.061000,0.6456,-0.3611,0.4454,0.863
27.064000,0.6417,-0.3626,0.4485,0.863
27.067000,0.6382,-0.3631,0.4483,0.860
27.069000,0.6365,-0.3675,0.4502,0.862
27.071000,0.6390,-0.3709,0.4512,0.866
27.073000,0.6395,-0.3755,0.4524,0.869
27.075000,0.6417,-0.3787,0.4522,0.872
27.078000,0.6424,-0.3814,0.4534,0.874
27.080000,0.6439,-0.3848,0.4539,0.877
27.083000,0.6436,-0.3855,0.4549,0.877
27.086000,0.6441,-0.3902,0.4532,0.879
27.087000,0.6439,-0.3921,0.4515,0.879
27.089000,0.6446,-0.3924,0.4488,0.878
27.092000,0.6436,-0.3951,0.4471,0.878
27.094000,0.6441,-0.3980,0.4456,0.879
