time,gFx,gFy,gFz,TgF
19.719000,1.1261,-0.4400,0.1255,1.215
19.721000,1.1537,-0.4498,0.1177,1.244
19.726000,1.1813,-0.4605,0.1099,1.273
19.727000,1.2103,-0.4722,0.1045,1.303
19.728000,1.2389,-0.4856,0.0994,1.334
19.730000,1.2631,-0.4976,0.0940,1.361
19.734000,1.2877,-0.5098,0.0896,1.388
19.735000,1.3082,-0.5220,0.0886,1.411
19.737000,1.3285,-0.5315,0.0874,1.434
19.740000,1.3488,-0.5396,0.0899,1.455
19.742000,1.3688,-0.5496,0.0940,1.478
19.745000,1.3852,-0.5599,0.1021,1.498
19.747000,1.4037,-0.5704,0.1084,1.519
19.759000,1.4225,-0.5823,0.1172,1.542
19.760000,1.4423,-0.5963,0.1304,1.566
19.761000,1.4613,-0.6107,0.1423,1.590
19.762000,1.4774,-0.6241,0.1548,1.611
19.770000,1.4938,-0.6407,0.1685,1.634
19.771000,1.5080,-0.6580,0.1792,1.655
19.773000,1.5172,-0.6761,0.1907,1.672
19.774000,1.5297,-0.6947,0.2022,1.692
19.776000,1.5392,-0.7117,0.2183,1.710
19.777000,1.5439,-0.7261,0.2349,1.722
19.778000,1.5448,-0.7379,0.2527,1.731
19.780000,1.5409,-0.7437,0.2759,1.733
19.781000,1.5299,-0.7486,0.2984,1.729
19.783000,1.5102,-0.7471,0.3294,1.717
19.785000,1.4843,-0.7440,0.3611,1.699
19.787000,1.4516,-0.7359,0.3968,1.675
19.798000,1.4088,-0.7213,0.4346,1.641
19.800000,1.3622,-0.7008,0.4737,1.603
19.801000,1.3119,-0.6763,0.5142,1.563
19.802000,1.2582,-0.6507,0.5565,1.522
19.804000,1.2008,-0.6207,0.5980,1.478
19.805000,1.1405,-0.5860,0.6412,1.434
19.806000,1.0804,-0.5518,0.6866,1.394
19.807000,1.0235,-0.5152,0.7281,1.358
19.808000,0.9759,-0.4827,0.7686,1.333
19.809000,0.9232,-0.4483,0.8026,1.303
19.810000,0.8670,-0.4131,0.8316,1.270
19.813000,0.8114,-0.3780,0.8587,1.240
19.818000,0.7625,-0.3450,0.8851,1.218
19.820000,0.7181,-0.3147,0.9059,1.198
19.821000,0.6820,-0.2886,0.9198,1.181
19.822000,0.6539,-0.2681,0.9229,1.162
19.825000,0.6346,-0.2547,0.9144,1.142
19.827000,0.6253,-0.2486,0.8954,1.120
19.830000,0.6192,-0.2473,0.8600,1.088
19.834000,0.6173,-0.2495,0.8165,1.054
19.835000,0.6204,-0.2520,0.7664,1.018
19.836000,0.6248,-0.2574,0.7130,0.982
19.839000,0.6334,-0.2603,0.6544,0.947
19.842000,0.6419,-0.2620,0.5965,0.915
19.843000,0.6544,-0.2644,0.5391,0.888
19.846000,0.6702,-0.2664,0.4856,0.869
19.856000,0.6888,-0.2703,0.4302,0.856
19.857000,0.7098,-0.2732,0.3765,0.849
19.858000,0.7320,-0.2752,0.3184,0.844
19.862000,0.7535,-0.2793,0.2630,0.846
19.871000,0.7752,-0.2847,0.2029,0.850
19.872000,0.7984,-0.2908,0.1404,0.861
19.872000,0.8204,-0.2959,0.0747,0.875
19.873000,0.8419,-0.3035,0.0061,0.895
19.873000,0.8636,-0.3128,-0.0632,0.921
19.874000,0.8812,-0.3177,-0.1362,0.947
19.874000,0.8961,-0.3233,-0.2090,0.975
19.887000,0.9093,-0.3291,-0.2835,1.008
19.887000,0.9207,-0.3365,-0.3528,1.042
19.888000,0.9293,-0.3421,-0.4190,1.075
19.888000,0.9386,-0.3511,-0.4791,1.111
19.888000,0.9483,-0.3577,-0.5303,1.144
19.889000,0.9569,-0.3650,-0.5784,1.176
19.889000,0.9608,-0.3743,-0.6268,1.207
19.890000,0.9642,-0.3838,-0.6675,1.234
19.893000,0.9623,-0.3953,-0.7008,1.254
19.895000,0.9574,-0.4039,-0.7342,1.272
19.897000,0.9486,-0.4122,-0.7574,1.282
19.902000,0.9356,-0.4212,-0.7750,1.286
19.904000,0.9200,-0.4300,-0.7891,1.286
19.905000,0.8993,-0.4375,-0.7950,1.278
19.907000,0.8790,-0.4463,-0.7918,1.264
19.910000,0.8578,-0.4549,-0.7840,1.248
19.912000,0.8365,-0.4620,-0.7659,1.225
19.914000,0.8143,-0.4693,-0.7415,1.197
19.917000,0.7935,-0.4783,-0.7103,1.167
19.919000,0.7701,-0.4871,-0.6719,1.132
19.921000,0.7530,-0.4937,-0.6265,1.097
19.925000,0.7364,-0.5025,-0.5804,1.064
19.927000,0.7208,-0.5125,-0.5313,1.032
19.929000,0.7064,-0.5191,-0.4832,1.001
19.931000,0.6937,-0.5281,-0.4327,0.973
19.935000,0.6802,-0.5374,-0.3836,0.948
19.937000,0.6683,-0.5423,-0.3357,0.924
19.940000,0.6597,-0.5477,-0.2888,0.905
19.941000,0.6507,-0.5503,-0.2407,0.886
19.943000,0.6451,-0.5565,-0.1958,0.874
19.945000,0.6402,-0.5594,-0.1511,0.863
19.947000,0.6395,-0.5655,-0.1087,0.861
19.960000,0.6375,-0.5723,-0.0654,0.859
19.962000,0.6358,-0.5757,-0.0222,0.858
19.963000,0.6326,-0.5765,0.0171,0.856
19.964000,0.6282,-0.5772,0.0596,0.855
19.968000,0.6226,-0.5757,0.0989,0.854
19.969000,0.6158,-0.5704,0.1306,0.849
19.970000,0.6111,-0.5638,0.1633,0.847
19.971000,0.6048,-0.5557,0.1941,0.844
19.972000,0.5992,-0.5491,0.2202,0.842
19.972000,0.5953,-0.5398,0.2432,0.840
19.973000,0.5933,-0.5330,0.2630,0.840
19.996000,0.5945,-0.5267,0.2803,0.842
19.997000,0.5926,-0.5198,0.2957,0.842
19.999000,0.5941,-0.5140,0.3057,0.843
20.000000,0.5955,-0.5093,0.3167,0.845
20.001000,0.5982,-0.5049,0.3238,0.847
20.003000,0.6038,-0.5015,0.3294,0.851
20.004000,0.6089,-0.4959,0.3323,0.853
20.005000,0.6168,-0.4913,0.3321,0.856
20.006000,0.6251,-0.4874,0.3304,0.859
20.007000,0.6336,-0.4805,0.3289,0.861
20.008000,0.6407,-0.4754,0.3247,0.861
20.009000,0.6492,-0.4705,0.3196,0.863
20.010000,0.6539,-0.4649,0.3101,0.860
20.011000,0.6580,-0.4568,0.2976,0.855
20.012000,0.6634,-0.4522,0.2837,0.852
20.013000,0.6683,-0.4480,0.2678,0.848
20.014000,0.6744,-0.4456,0.2508,0.846
20.019000,0.6820,-0.4400,0.2339,0.845
20.021000,0.6883,-0.4366,0.2178,0.844
20.022000,0.6986,-0.4295,0.2036,0.845
20.023000,0.7100,-0.4222,0.1892,0.847
20.025000,0.7205,-0.4161,0.1809,0.851
20.028000,0.7318,-0.4102,0.1714,0.856
20.030000,0.7418,-0.4048,0.1602,0.860
20.035000,0.7525,-0.3995,0.1541,0.866
20.035000,0.7616,-0.3953,0.1472,0.871
20.038000,0.7713,-0.3916,0.1387,0.876
20.039000,0.7811,-0.3892,0.1270,0.882
20.042000,0.7882,-0.3868,0.1160,0.886
20.044000,0.7938,-0.3858,0.1067,0.889
20.047000,0.8006,-0.3826,0.0967,0.893
20.049000,0.8062,-0.3787,0.0874,0.895
20.061000,0.8089,-0.3736,0.0789,0.895
20.062000,0.8116,-0.3714,0.0674,0.895
20.063000,0.8158,-0.3687,0.0586,0.897
20.064000,0.8184,-0.3658,0.0483,0.898
20.065000,0.8192,-0.3655,0.0386,0.898
20.088000,0.8197,-0.3660,0.0295,0.898
20.089000,0.8211,-0.3660,0.0222,0.899
20.090000,0.8216,-0.3672,0.0142,0.900
20.090000,0.8241,-0.3680,0.0073,0.903
20.091000,0.8216,-0.3653,0.0017,0.899
20.092000,0.8194,-0.3655,-0.0059,0.897
20.092000,0.8162,-0.3650,-0.0085,0.894
20.093000,0.8119,-0.3636,-0.0105,0.890
20.094000,0.8092,-0.3606,-0.0127,0.886
20.094000,0.8067,-0.3592,-0.0151,0.883
20.099000,0.8067,-0.3575,-0.0166,0.883
20.100000,0.8089,-0.3555,-0.0156,0.884
20.103000,0.8123,-0.3545,-0.0173,0.887
20.116000,0.8189,-0.3555,-0.0186,0.893
20.117000,0.8255,-0.3562,-0.0168,0.899
20.118000,0.8319,-0.3579,-0.0171,0.906
20.119000,0.8390,-0.3577,-0.0166,0.912
20.119000,0.8470,-0.3592,-0.0129,0.920
20.120000,0.8556,-0.3601,-0.0127,0.928
20.120000,0.8639,-0.3614,-0.0110,0.936
20.121000,0.8670,-0.3606,-0.0146,0.939
20.122000,0.8687,-0.3616,-0.0149,0.941
20.123000,0.8678,-0.3638,-0.0164,0.941
20.123000,0.8651,-0.3633,-0.0193,0.938
20.124000,0.8609,-0.3641,-0.0239,0.935
20.125000,0.8570,-0.3645,-0.0264,0.932
20.125000,0.8546,-0.3645,-0.0300,0.930
20.128000,0.8526,-0.3662,-0.0337,0.929
20.129000,0.8497,-0.3665,-0.0374,0.926
20.132000,0.8504,-0.3660,-0.0415,0.927
20.135000,0.8473,-0.3636,-0.0449,0.923
20.136000,0.8443,-0.3611,-0.0508,0.920
20.139000,0.8419,-0.3577,-0.0579,0.917
20.141000,0.8404,-0.3560,-0.0637,0.915
20.143000,0.8380,-0.3499,-0.0684,0.911
20.146000,0.8390,-0.3453,-0.0735,0.910
20.148000,0.8402,-0.3423,-0.0789,0.911
20.151000,0.8426,-0.3394,-0.0837,0.912
20.159000,0.8475,-0.3379,-0.0864,0.916
20.160000,0.8521,-0.3355,-0.0867,0.920
20.161000,0.8607,-0.3350,-0.0845,0.927
20.162000,0.8678,-0.3345,-0.0825,0.934
20.162000,0.8780,-0.3333,-0.0779,0.942
20.164000,0.8878,-0.3330,-0.0732,0.951
20.193000,0.8971,-0.3333,-0.0640,0.959
20.194000,0.9081,-0.3306,-0.0530,0.968
20.194000,0.9154,-0.3304,-0.0400,0.974
20.195000,0.9200,-0.3277,-0.0276,0.977
20.195000,0.9251,-0.3274,-0.0146,0.981
20.196000,0.9259,-0.3264,-0.0017,0.982
20.196000,0.9249,-0.3262,0.0112,0.981
20.196000,0.9210,-0.3274,0.0237,0.978
20.197000,0.9183,-0.3274,0.0369,0.976
20.197000,0.9120,-0.3284,0.0461,0.970
20.197000,0.9051,-0.3294,0.0564,0.965
20.198000,0.8990,-0.3311,0.0667,0.960
20.199000,0.8912,-0.3333,0.0754,0.954
20.200000,0.8863,-0.3372,0.0852,0.952
20.203000,0.8834,-0.3396,0.0940,0.951
20.206000,0.8814,-0.3438,0.1018,0.952
20.207000,0.8809,-0.3492,0.1084,0.954
20.207000,0.8817,-0.3553,0.1179,0.958
20.209000,0.8831,-0.3597,0.1270,0.962
20.212000,0.8856,-0.3648,0.1350,0.967
20.214000,0.8927,-0.3714,0.1438,0.977
20.217000,0.8993,-0.3799,0.1526,0.988
20.219000,0.9083,-0.3850,0.1616,1.000
20.222000,0.9188,-0.3955,0.1697,1.015
20.223000,0.9298,-0.4048,0.1760,1.029
20.226000,0.9425,-0.4158,0.1839,1.046
20.228000,0.9537,-0.4258,0.1895,1.062
20.230000,0.9662,-0.4349,0.1956,1.077
20.233000,0.9786,-0.4451,0.2014,1.094
20.238000,0.9911,-0.4532,0.2063,1.109
20.239000,1.0047,-0.4625,0.2132,1.126
20.240000,1.0130,-0.4715,0.2176,1.138
20.243000,1.0262,-0.4805,0.2246,1.155
20.245000,1.0392,-0.4896,0.2293,1.171
20.247000,1.0519,-0.4957,0.2334,1.186
20.250000,1.0670,-0.5032,0.2378,1.203
20.253000,1.0792,-0.5125,0.2407,1.219
20.260000,1.0914,-0.5218,0.2425,1.234
20.262000,1.1044,-0.5311,0.2412,1.249
20.263000,1.1183,-0.5413,0.2410,1.266
20.266000,1.1327,-0.5506,0.2388,1.282
20.267000,1.1466,-0.5594,0.2368,1.298
20.273000,1.1600,-0.5711,0.2349,1.314
20.274000,1.1761,-0.5809,0.2312,1.332
20.275000,1.1888,-0.5926,0.2298,1.348
20.276000,1.2018,-0.6006,0.2273,1.363
20.276000,1.2172,-0.6085,0.2263,1.379
20.286000,1.2284,-0.6151,0.2271,1.392
20.287000,1.2426,-0.6194,0.2268,1.407
20.287000,1.2575,-0.6248,0.2268,1.422
20.288000,1.2711,-0.6270,0.2288,1.436
20.290000,1.2826,-0.6295,0.2312,1.447
20.291000,1.2931,-0.6290,0.2332,1.457
20.293000,1.3026,-0.6265,0.2366,1.465
20.295000,1.3124,-0.6238,0.2395,1.473
20.297000,1.3214,-0.6199,0.2434,1.480
20.299000,1.3283,-0.6146,0.2488,1.485
20.304000,1.3324,-0.6077,0.2574,1.487
20.305000,1.3353,-0.5997,0.2625,1.487
20.307000,1.3380,-0.5892,0.2720,1.487
20.309000,1.3322,-0.5775,0.2801,1.479
20.311000,1.3234,-0.5616,0.2925,1.467
20.313000,1.3080,-0.5464,0.3028,1.450
20.316000,1.2909,-0.5315,0.3130,1.431
20.321000,1.2682,-0.5159,0.3216,1.406
20.322000,1.2448,-0.5015,0.3306,1.382
20.323000,1.2155,-0.4888,0.3384,1.353
20.326000,1.1852,-0.4742,0.3460,1.323
20.328000,1.1532,-0.4607,0.3543,1.291
20.338000,1.1205,-0.4490,0.3633,1.261
20.339000,1.0868,-0.4375,0.3675,1.228
20.340000,1.0528,-0.4241,0.3716,1.194
20.341000,1.0167,-0.4139,0.3746,1.160
20.342000,0.9823,-0.4021,0.3760,1.126
20.342000,0.9496,-0.3904,0.3716,1.092
20.355000,0.9159,-0.3802,0.3677,1.058
20.356000,0.8871,-0.3680,0.3589,1.025
20.357000,0.8629,-0.3597,0.3499,0.998
20.357000,0.8416,-0.3518,0.3377,0.973
20.358000,0.8238,-0.3462,0.3240,0.951
20.366000,0.8097,-0.3411,0.3086,0.931
20.367000,0.7965,-0.3357,0.2913,0.912
20.376000,0.7862,-0.3326,0.2720,0.896
20.377000,0.7777,-0.3296,0.2534,0.882
20.378000,0.7701,-0.3279,0.2337,0.869
20.379000,0.7630,-0.3264,0.2117,0.856
20.379000,0.7584,-0.3250,0.1934,0.847
20.380000,0.7569,-0.3250,0.1721,0.842
20.381000,0.7547,-0.3245,0.1499,0.835
20.382000,0.7545,-0.3238,0.1301,0.831
20.383000,0.7552,-0.3245,0.1130,0.830
20.384000,0.7559,-0.3245,0.0911,0.828
20.390000,0.7576,-0.3240,0.0703,0.827
20.392000,0.7584,-0.3262,0.0508,0.827
20.392000,0.7603,-0.3250,0.0335,0.828
20.393000,0.7657,-0.3257,0.0156,0.832
20.393000,0.7725,-0.3274,-0.0054,0.839
20.396000,0.7806,-0.3316,-0.0205,0.848
20.398000,0.7933,-0.3360,-0.0352,0.862
20.400000,0.8072,-0.3411,-0.0518,0.878
20.403000,0.8236,-0.3470,-0.0659,0.896
20.405000,0.8416,-0.3557,-0.0794,0.917
20.407000,0.8621,-0.3628,-0.0923,0.940
20.410000,0.8834,-0.3716,-0.1021,0.964
20.412000,0.9027,-0.3799,-0.1109,0.986
20.415000,0.9251,-0.3907,-0.1182,1.011
20.418000,0.9469,-0.4002,-0.1221,1.035
20.422000,0.9698,-0.4092,-0.1257,1.060
20.423000,0.9947,-0.4200,-0.1262,1.087
20.424000,1.0160,-0.4297,-0.1231,1.110
20.428000,1.0419,-0.4380,-0.1155,1.136
20.429000,1.0655,-0.4498,-0.1062,1.161
20.431000,1.0875,-0.4605,-0.0960,1.185
20.433000,1.1100,-0.4698,-0.0818,1.208
20.437000,1.1315,-0.4766,-0.0654,1.229
20.439000,1.1481,-0.4871,-0.0464,1.248
20.440000,1.1605,-0.4913,-0.0271,1.261
20.443000,1.1700,-0.4979,-0.0098,1.272
20.445000,1.1742,-0.5015,0.0095,1.277
20.448000,1.1747,-0.5027,0.0303,1.278
20.450000,1.1700,-0.5057,0.0513,1.276
20.462000,1.1634,-0.5064,0.0706,1.271
20.463000,1.1547,-0.5059,0.0906,1.264
20.464000,1.1442,-0.5069,0.1116,1.256
20.465000,1.1337,-0.5079,0.1311,1.249
